,Sample Result (ppb),Address,Analyze Date,geometry,x,y
10531,2.0,2100 ROCKLEDGE ST,3/20/2017,POINT (-79.9899234708865 40.4673751920085),-79.9899234708865,40.4673751920085
10532,2.0,2300 LARKINS WAY,3/20/2017,POINT (-79.9730194147394 40.4270503515452),-79.9730194147394,40.4270503515452
10533,2.3,3100 PERRYSVILLE AVE,3/20/2017,POINT (-80.0119604730677 40.4775375223405),-80.0119604730677,40.4775375223405
10534,2.0,3400 PENN AVE,3/20/2017,POINT (-79.96690501057159 40.4626792153246),-79.9669050105716,40.4626792153246
10535,2.0,3400 PARKVIEW AVE,3/20/2017,POINT (-79.95183191622451 40.4346345628497),-79.9518319162245,40.4346345628497
10536,4.3,3400 BETHOVEN ST,3/20/2017,POINT (-79.9625995327859 40.4578109396006),-79.9625995327859,40.4578109396006
10537,2.0,3700 BUTLER ST,3/20/2017,POINT (-79.9644007152133 40.4662040079014),-79.9644007152133,40.4662040079014
10538,2.0,3800 MCCLURE AVE,3/20/2017,POINT (-80.0367811707343 40.4844700663961),-80.0367811707343,40.4844700663961
10539,2.0,3800 MCCLURE AVE,3/20/2017,POINT (-80.0367811707343 40.4844700663961),-80.0367811707343,40.4844700663961
10540,2.0,3900 LIBERTY AVE,3/20/2017,POINT (-79.95917370737411 40.462309085129),-79.9591737073741,40.462309085129
10541,4.4,3900 MCCLURE AVE,3/20/2017,POINT (-80.0387193024667 40.4861366487767),-80.0387193024667,40.4861366487767
10542,4.4,3900 MCCLURE AVE,3/20/2017,POINT (-80.0387193024667 40.4861366487767),-80.0387193024667,40.4861366487767
10543,3.3,4000 CALIFORNIA AVE,3/20/2017,POINT (-80.0437123821508 40.486166498184),-80.0437123821508,40.486166498184
10544,2.0,4100 MILLINGTON RD,3/20/2017,POINT (-79.93399093155691 40.4228991377044),-79.9339909315569,40.4228991377044
10545,2.0,4100 FOSTER ST,3/20/2017,POINT (-79.96236805553499 40.4707315578536),-79.962368055535,40.4707315578536
10546,2.8,4100 BIGELOW BLVD,3/20/2017,POINT (-79.95569526941379 40.4487912610221),-79.9556952694138,40.4487912610221
10547,2.0,4200 BUTLER ST,3/20/2017,POINT (-79.9607173309779 40.4703347834363),-79.9607173309779,40.4703347834363
10548,2.3,4300 LUDWICK ST,3/20/2017,POINT (-79.92525557921959 40.4209131276165),-79.9252555792196,40.4209131276165
10549,2.0,4400 HIGHRIDGE ST,3/20/2017,POINT (-80.0157455153735 40.4978268383605),-80.0157455153735,40.4978268383605
10550,81.0,4900 FRIENDSHIP AVE,3/20/2017,POINT (-79.94509723881291 40.4620434526925),-79.9450972388129,40.4620434526925
10551,12.0,4900 FRIENDSHIP AVE,3/20/2017,POINT (-79.94509723881291 40.4620434526925),-79.9450972388129,40.4620434526925
10552,2.0,4900 FRIENDSHIP AVE,3/20/2017,POINT (-79.94509723881291 40.4620434526925),-79.9450972388129,40.4620434526925
10553,2.0,5000 FRIENDSHIP AVE,3/20/2017,POINT (-79.94439548308149 40.4621863795209),-79.9443954830815,40.4621863795209
10554,11.0,5100 HILLCREST ST,3/20/2017,POINT (-79.9418788735545 40.4684976393984),-79.9418788735545,40.4684976393984
10555,2.0,5100 W PENN PL,3/20/2017,POINT (nan nan),,
10556,2.0,5200 HOLMES ST,3/20/2017,POINT (-79.9521051455168 40.4789718723775),-79.9521051455168,40.4789718723775
10557,2.0,5200 ELLSWORTH AVE,3/20/2017,POINT (-79.9391782169461 40.4522330853262),-79.9391782169461,40.4522330853262
10558,4.2,5200 DRESDEN WAY,3/20/2017,POINT (-79.9540824951326 40.4803588262417),-79.9540824951326,40.4803588262417
10559,2.0,5200 WESTMINSTER PL,3/20/2017,POINT (-79.9374911757612 40.4488914957894),-79.9374911757612,40.4488914957894
10560,4.9,5300 GERTRUDE ST,3/20/2017,POINT (-79.94171517322501 40.4046131950493),-79.941715173225,40.4046131950493
10561,10.0,5400 BROAD ST,3/20/2017,POINT (-79.935803857268 40.4654121261511),-79.935803857268,40.4654121261511
10562,2.0,5400 AIKEN PL,3/20/2017,POINT (-79.9368264459667 40.4532990555231),-79.9368264459667,40.4532990555231
10563,6.3,5400 BLACK ST,3/20/2017,POINT (-79.93279280644479 40.4704279739021),-79.9327928064448,40.4704279739021
10564,2.0,5500 ELMER ST,3/20/2017,POINT (-79.9343977332834 40.4523578558831),-79.9343977332834,40.4523578558831
10565,2.0,5500 AVONDALE PL,3/20/2017,POINT (-79.9280983181046 40.4743235875282),-79.9280983181046,40.4743235875282
10566,26.0,5800 WILKINS AVE,3/20/2017,POINT (-79.92353654668089 40.4436815206661),-79.9235365466809,40.4436815206661
10567,2.0,5800 FERREE ST,3/20/2017,POINT (-79.9230859760474 40.4408958404564),-79.9230859760474,40.4408958404564
10568,2.0,5800 HOBART ST,3/20/2017,POINT (-79.9226700899456 40.4335508789321),-79.9226700899456,40.4335508789321
10569,5.8,5900 ELWOOD ST,3/20/2017,POINT (-79.9270826770575 40.4543922333112),-79.9270826770575,40.4543922333112
10570,2.0,6400 JACKSON ST,3/20/2017,POINT (-79.91310257064561 40.4702425789962),-79.9131025706456,40.4702425789962
10571,2.0,6600 DARLINGTON RD,3/20/2017,POINT (-79.91315422247 40.4362797361256),-79.91315422247,40.4362797361256
10572,11.0,6600 RIDGEVILLE ST,3/20/2017,POINT (-79.9148175613185 40.4436900382064),-79.9148175613185,40.4436900382064
10573,9.8,6600 WILKINS AVE,3/20/2017,POINT (-79.915349317687 40.4455664542959),-79.915349317687,40.4455664542959
10574,5.1,6800 EDGERTON AVE,3/20/2017,POINT (-79.91330269100609 40.4490461154241),-79.9133026910061,40.4490461154241
10575,2.0,6900 MCPHERSON BLVD,3/20/2017,POINT (-79.9062058111782 40.4538103672684),-79.9062058111782,40.4538103672684
10576,2.0,7100 FRANKSTOWN AVE,3/20/2017,POINT (-79.8982755423434 40.4580940929168),-79.8982755423434,40.4580940929168
10577,3.1,7100 REYNOLDS ST,3/20/2017,POINT (-79.90539293774459 40.4465952620618),-79.9053929377446,40.4465952620618
10578,2.0,7100 TILDEN ST,3/20/2017,POINT (-79.8946216128048 40.464731477346),-79.8946216128048,40.464731477346
10579,2.0,7200 BENNETT ST,3/20/2017,POINT (-79.89576447035969 40.4564382802616),-79.8957644703597,40.4564382802616
10580,2.0,7200 BENNETT ST,3/20/2017,POINT (-79.89576447035969 40.4564382802616),-79.8957644703597,40.4564382802616
10581,2.0,7400 RICHLAND MANOR DR,3/20/2017,POINT (-79.89934763051031 40.4455329178297),-79.8993476305103,40.4455329178297
10582,2.0,0 RUTH ST,3/17/2017,POINT (-80.0054134786748 40.4266059358283),-80.0054134786748,40.4266059358283
10583,6.0,0 S 11TH ST,3/17/2017,POINT (-79.98774348469119 40.4296564228745),-79.9877434846912,40.4296564228745
10584,10.0,0 HARWOOD ST,3/17/2017,POINT (-80.0036883340772 40.4251617586409),-80.0036883340772,40.4251617586409
10585,0.0,100 42ND ST,3/17/2017,POINT (-79.9631348992615 40.4721537810891),-79.9631348992615,40.4721537810891
10586,2.54,100 S GRAHAM ST,3/17/2017,POINT (-79.93540075924891 40.4644862580245),-79.9354007592489,40.4644862580245
10587,0.0,100 43RD ST,3/17/2017,POINT (-79.9639201837236 40.472866395229),-79.9639201837236,40.472866395229
10588,15.0,200 ELLA ST,3/17/2017,POINT (-79.9506097424719 40.4645776675921),-79.9506097424719,40.4645776675921
10589,1.0,200 BONVUE ST,3/17/2017,POINT (-80.0156327623105 40.4898283932563),-80.0156327623105,40.4898283932563
10590,2.0,200 WHIPPLE ST,3/17/2017,POINT (-79.9001704415718 40.4213179330098),-79.9001704415718,40.4213179330098
10591,1.0,300 SMITH WAY,3/17/2017,POINT (-80.0074365883052 40.4237439122116),-80.0074365883052,40.4237439122116
10592,0.0,300 JUCUNDA ST,3/17/2017,POINT (-79.9932396318506 40.417083776735),-79.9932396318506,40.417083776735
10593,27.1,300 W PENN PL,3/17/2017,POINT (nan nan),,
10594,15.3,500 GETTYSBURG ST,3/17/2017,POINT (-79.91558979557711 40.4499000673222),-79.9155897955771,40.4499000673222
10595,2.0,500 E END AVE,3/17/2017,POINT (nan nan),,
10596,2.0,500 S GRAHAM ST,3/17/2017,POINT (-79.93626733060491 40.4564651422486),-79.9362673306049,40.4564651422486
10597,4.2,700 WOODS RUN AVE,3/17/2017,POINT (-80.02589939595499 40.4835023746791),-80.025899395955,40.4835023746791
10598,2.0,700 N ATLANTIC AVE,3/17/2017,POINT (-79.93814277058451 40.4694097348975),-79.9381427705845,40.4694097348975
10599,1.0,800 WESTERN AVE,3/17/2017,POINT (-80.0144637100596 40.4524685467804),-80.0144637100596,40.4524685467804
10600,1.0,900 BRINTELL ST,3/17/2017,POINT (-79.93964768715369 40.4755519341873),-79.9396476871537,40.4755519341873
10601,2.85,1000 GRAND AVE,3/17/2017,POINT (-80.0308632221049 40.5371169536578),-80.0308632221049,40.5371169536578
10602,5.0,1000 DEVON RD,3/17/2017,POINT (-79.94406211840661 40.4470889555634),-79.9440621184066,40.4470889555634
10603,1.0,1200 WINTERTON ST,3/17/2017,POINT (-79.91309979651081 40.47428061187),-79.9130997965108,40.47428061187
10604,1.95,1200 BELLEROCK ST,3/17/2017,POINT (-79.9294740961671 40.4443374288552),-79.9294740961671,40.4443374288552
10605,7.41,1200 BENTON AVE,3/17/2017,POINT (-80.03342486435319 40.4861174771146),-80.0334248643532,40.4861174771146
10606,3.9,1400 BARNESDALE ST,3/17/2017,POINT (nan nan),,
10607,2.0,1500 SCHRAUDER RD,3/17/2017,POINT (nan nan),,
10608,1.0,1500 VILLANOVA RD,3/17/2017,POINT (nan nan),,
10609,3.3,1800 JANCEY ST,3/17/2017,POINT (-79.9265925301748 40.486086992406),-79.9265925301748,40.486086992406
10610,19.0,2900 PERRYSVILLE AVE,3/17/2017,POINT (-80.01142129168311 40.4753456001455),-80.0114212916831,40.4753456001455
10611,6.8,3000 SHADELAND AVE,3/17/2017,POINT (-80.030727916256 40.4716375101459),-80.030727916256,40.4716375101459
10612,2.0,3500 CALIFORNIA AVE,3/17/2017,POINT (-80.04027014460701 40.4782534940036),-80.040270144607,40.4782534940036
10613,2.0,3600 HARBISON AVE,3/17/2017,POINT (-80.0281461595868 40.4819555803888),-80.0281461595868,40.4819555803888
10614,2.0,3600 HARBISON AVE,3/17/2017,POINT (-80.0281461595868 40.4819555803888),-80.0281461595868,40.4819555803888
10615,2.0,3600 MELWOOD AVE,3/17/2017,POINT (-79.959952070822 40.4592828372989),-79.959952070822,40.4592828372989
10616,11.0,3700 HIAWATHA ST,3/17/2017,POINT (-80.0453416605198 40.4813013802689),-80.0453416605198,40.4813013802689
10617,2.0,4000 BOULEVARD DR,3/17/2017,POINT (-79.9364289980301 40.4266568418527),-79.9364289980301,40.4266568418527
10618,4.9,4100 SALINE ST,3/17/2017,POINT (-79.9262765157399 40.4245076982279),-79.9262765157399,40.4245076982279
10619,2.5,4800 HATFIELD ST,3/17/2017,POINT (-79.958887948287 40.4768859029443),-79.958887948287,40.4768859029443
10620,2.0,5400 GUARINO RD,3/17/2017,POINT (-79.9326100154973 40.432546112628),-79.9326100154973,40.432546112628
10621,2.0,5400 FAIR OAKS ST,3/17/2017,POINT (-79.9335825514074 40.4444869553558),-79.9335825514074,40.4444869553558
10622,2.0,5400 FAIR OAKS ST,3/17/2017,POINT (-79.9335825514074 40.4444869553558),-79.9335825514074,40.4444869553558
10623,2.0,5500 JACKSON ST,3/17/2017,POINT (-79.9281270363193 40.4734762359562),-79.9281270363193,40.4734762359562
10624,11.0,5500 CAMELIA ST,3/17/2017,POINT (-79.9456760979316 40.480396847591),-79.9456760979316,40.480396847591
10625,2.0,5500 PHILLIPS AVE,3/17/2017,POINT (-79.9297980660313 40.4309511436976),-79.9297980660313,40.4309511436976
10626,2.0,5600 COX AVE,3/17/2017,POINT (-79.9176976374102 40.3678577526854),-79.9176976374102,40.3678577526854
10627,6.2,5600 WELLESLEY AVE,3/17/2017,POINT (-79.9246418797775 40.473910879399),-79.9246418797775,40.473910879399
10628,7.7,5600 MELVIN ST,3/17/2017,POINT (-79.9268482091753 40.4300001339997),-79.9268482091753,40.4300001339997
10629,3.6,5700 AYLESBORO AVE,3/17/2017,POINT (-79.9251314889936 40.4399460163417),-79.9251314889936,40.4399460163417
10630,2.0,5700 BARTLETT ST,3/17/2017,POINT (-79.9249619915699 40.4356473140633),-79.9249619915699,40.4356473140633
10631,2.0,5700 BARTLETT ST,3/17/2017,POINT (-79.9249619915699 40.4356473140633),-79.9249619915699,40.4356473140633
10632,5.7,5700 HOWE ST,3/17/2017,POINT (-79.93026684280311 40.4514624575302),-79.9302668428031,40.4514624575302
10633,5.6,5800 WAYNE RD,3/17/2017,POINT (-79.9219411885357 40.4718995400183),-79.9219411885357,40.4718995400183
10634,2.0,5800 PIERCE ST,3/17/2017,POINT (-79.9310687522742 40.4567981212064),-79.9310687522742,40.4567981212064
10635,2.0,6300 EBDY ST,3/17/2017,POINT (-79.9237360120141 40.4244201554358),-79.9237360120141,40.4244201554358
10636,4.2,6300 BEACON ST,3/17/2017,POINT (-79.9186953543928 40.435639063833),-79.9186953543928,40.435639063833
10637,3.6,6300 PHILLIPS AVE,3/17/2017,POINT (-79.9177548442634 40.4325160351992),-79.9177548442634,40.4325160351992
10638,2.0,6400 WILKINS AVE,3/17/2017,POINT (-79.9189689788254 40.4439265936838),-79.9189689788254,40.4439265936838
10639,2.0,6400 WILKINS AVE,3/17/2017,POINT (-79.9189689788254 40.4439265936838),-79.9189689788254,40.4439265936838
10640,2.0,6400 CLIFFORD ST,3/17/2017,POINT (-79.9052202586512 40.4696053141303),-79.9052202586512,40.4696053141303
10641,2.0,6400 KENTUCKY AVE,3/17/2017,POINT (-79.9193608454374 40.4537761873591),-79.9193608454374,40.4537761873591
10642,2.0,6400 MONITOR ST,3/17/2017,POINT (-79.9195537612094 40.4250764915638),-79.9195537612094,40.4250764915638
10643,3.1,0 SHARON ST,3/15/2017,POINT (-79.9881518529227 40.4214833488158),-79.9881518529227,40.4214833488158
10644,2.0,100 DENNISTON ST ,3/15/2017,POINT (-79.91921554026359 40.4579533803565),-79.9192155402636,40.4579533803565
10645,2.0,100 45TH ST,3/15/2017,POINT (-79.9618063797698 40.4740898910425),-79.9618063797698,40.4740898910425
10646,1.0,100 S 22ND ST,3/15/2017,POINT (-79.97485269762529 40.4277828096851),-79.9748526976253,40.4277828096851
10647,0.0,100 SHETLAND AVE,3/15/2017,POINT (nan nan),,
10648,5.0,200 S MILLVALE AVE,3/15/2017,POINT (-79.9457190490337 40.4648554593636),-79.9457190490337,40.4648554593636
10649,2.0,200 HASTINGS ST,3/15/2017,POINT (-79.9132967712027 40.4528623603634),-79.9132967712027,40.4528623603634
10650,4.0,300 44TH ST,3/15/2017,POINT (-79.95789212963329 40.4698865586234),-79.9578921296333,40.4698865586234
10651,4.0,300 KATHLEEN ST,3/15/2017,POINT (-80.0018810964667 40.4254542889984),-80.0018810964667,40.4254542889984
10652,5.7,300 S HIGHLAND AVE,3/15/2017,POINT (-79.9248476693657 40.4569930486808),-79.9248476693657,40.4569930486808
10653,2.0,400 SAPPHIRE WAY,3/15/2017,POINT (-79.951502292291 40.4610833427089),-79.951502292291,40.4610833427089
10654,0.0,400 LLOYD ST,3/15/2017,POINT (-79.90722868793959 40.4474685016098),-79.9072286879396,40.4474685016098
10655,2.0,500 DELMONT AVE,3/15/2017,POINT (-80.0037559259582 40.4180848070529),-80.0037559259582,40.4180848070529
10656,0.0,600 GETTYSBURG ST,3/15/2017,POINT (-79.9165869432301 40.4487764995522),-79.9165869432301,40.4487764995522
10657,3.0,600 BLANTON ST,3/15/2017,POINT (-79.939174580117 40.4242244755955),-79.939174580117,40.4242244755955
10658,4.0,800 GREENFIELD AVE,3/15/2017,POINT (-79.9354590148203 40.4241984417081),-79.9354590148203,40.4241984417081
10659,0.0,800 WESTERN AVE,3/15/2017,POINT (-80.0144637100596 40.4524685467804),-80.0144637100596,40.4524685467804
10660,1.0,900 MCCANDLESS AVE,3/15/2017,POINT (-79.94950704336 40.4786175047696),-79.94950704336,40.4786175047696
10661,2.0,1000 ELWELL ST,3/15/2017,POINT (-79.9210668877521 40.369089929983),-79.9210668877521,40.369089929983
10662,0.0,1100 QUEENSBURY ST,3/15/2017,POINT (-80.0450815794391 40.4356540559872),-80.0450815794391,40.4356540559872
10663,24.0,1100 KING AVE,3/15/2017,POINT (-79.92726311129491 40.4765631534733),-79.9272631112949,40.4765631534733
10664,0.0,1200 DUFFIELD ST,3/15/2017,POINT (-79.9314660571696 40.479783852912),-79.9314660571696,40.479783852912
10665,2.0,1300 WOODLAND AVE,3/15/2017,POINT (-80.03026584829399 40.4692228208013),-80.030265848294,40.4692228208013
10666,1.0,1300 FEDERAL ST,3/15/2017,POINT (-80.00687313914629 40.4567314510285),-80.0068731391463,40.4567314510285
10667,1.0,1500 DENNISTON ST,3/15/2017,POINT (-79.9188009619173 40.4418418226234),-79.9188009619173,40.4418418226234
10668,0.0,1600 MORNINGSIDE AVE,3/15/2017,POINT (-79.92928216227131 40.4827059411014),-79.9292821622713,40.4827059411014
10669,1.0,1700 DENNISTON ST,3/15/2017,POINT (-79.91732024472491 40.4375446559411),-79.9173202447249,40.4375446559411
10670,2.0,2100 ROCKLEDGE ST,3/15/2017,POINT (-79.9899234708865 40.4673751920085),-79.9899234708865,40.4673751920085
10671,2.0,2900 STAFFORD ST,3/15/2017,POINT (-80.04997494333691 40.4559636497935),-80.0499749433369,40.4559636497935
10672,2.0,3200 NIAGARA ST,3/15/2017,POINT (-79.9605816797567 40.4340520528559),-79.9605816797567,40.4340520528559
10673,4.5,3800 DAWSON ST,3/15/2017,POINT (-79.952115613545 40.438393995141),-79.952115613545,40.438393995141
10674,2.0,4300 LUDWICK ST,3/15/2017,POINT (-79.92525557921959 40.4209131276165),-79.9252555792196,40.4209131276165
10675,2.0,4300 LUDWICK ST,3/15/2017,POINT (-79.92525557921959 40.4209131276165),-79.9252555792196,40.4209131276165
10676,2.0,4800 BUTLER ST,3/15/2017,POINT (-79.95780170010551 40.4763157455739),-79.9578017001055,40.4763157455739
10677,2.0,5100 BAYARD ST,3/15/2017,POINT (-79.9413630198524 40.4524357881007),-79.9413630198524,40.4524357881007
10678,2.1,5400 HOBART ST,3/15/2017,POINT (-79.9323759881995 40.431798722587),-79.9323759881995,40.431798722587
10679,15.0,5500 HOWE ST,3/15/2017,POINT (-79.93317542305751 40.450219260564),-79.9331754230575,40.450219260564
10680,2.9,5800 DOUGLAS ST,3/15/2017,POINT (-79.9228353918722 40.4329373724662),-79.9228353918722,40.4329373724662
10681,2.0,6000 BUTLER ST,3/15/2017,POINT (-79.9429459992913 40.4862096674608),-79.9429459992913,40.4862096674608
10682,11.0,6500 BEACON ST,3/15/2017,POINT (-79.91638603810971 40.4344377000882),-79.9163860381097,40.4344377000882
10683,2.0,6600 NORTHUMBERLAND ST,3/15/2017,POINT (-79.914708771204 40.4424613990097),-79.914708771204,40.4424613990097
10684,2.0,0 DIMLING WAY,3/13/2017,POINT (-79.9519305658705 40.4392646610298),-79.9519305658705,40.4392646610298
10685,2.0,0 DIMLING WAY,3/13/2017,POINT (-79.9519305658705 40.4392646610298),-79.9519305658705,40.4392646610298
10686,2.0,0 DIMLING WAY,3/13/2017,POINT (-79.9519305658705 40.4392646610298),-79.9519305658705,40.4392646610298
10687,2.0,0 DIMLING WAY,3/13/2017,POINT (-79.9519305658705 40.4392646610298),-79.9519305658705,40.4392646610298
10688,2.0,0 ELIZABETH ST,3/13/2017,POINT (-79.88321376668959 40.3540224833769),-79.8832137666896,40.3540224833769
10689,3.1,0 RIVERVIEW AVE,3/13/2017,POINT (-80.0146547606807 40.4840227219267),-80.0146547606807,40.4840227219267
10690,3.1,0 RIVERVIEW AVE,3/13/2017,POINT (-80.0146547606807 40.4840227219267),-80.0146547606807,40.4840227219267
10691,2.0,0 RUTH ST,3/13/2017,POINT (-80.0054134786748 40.4266059358283),-80.0054134786748,40.4266059358283
10692,2.0,0 BASCOM AVE,3/13/2017,POINT (-80.0224126115143 40.4927007334771),-80.0224126115143,40.4927007334771
10693,16.0,0 KENWOOD AVE,3/13/2017,POINT (-80.0089638710637 40.4695792401339),-80.0089638710637,40.4695792401339
10694,2.0,100 BOOKBINDERS CIR,3/13/2017,POINT (nan nan),,
10695,2.0,100 LANG CT,3/13/2017,POINT (-79.9052773285199 40.4489275131251),-79.9052773285199,40.4489275131251
10696,2.0,100 N EVALINE ST,3/13/2017,POINT (-79.94115434263161 40.4652421900678),-79.9411543426316,40.4652421900678
10697,0.0,100 OVERTON LN,3/13/2017,POINT (-79.9166844266216 40.4192326127936),-79.9166844266216,40.4192326127936
10698,6.0,100 S 12TH ST,3/13/2017,POINT (-79.9865003124815 40.4274371075949),-79.9865003124815,40.4274371075949
10699,4.0,100 PIUS ST,3/13/2017,POINT (-79.9811428034963 40.4243252671599),-79.9811428034963,40.4243252671599
10700,2.0,100 STRATFORD AVE,3/13/2017,POINT (-79.9316484862629 40.4634853458837),-79.9316484862629,40.4634853458837
10701,1.0,100 TECHVIEW TER,3/13/2017,POINT (-79.93801025674961 40.4436859970231),-79.9380102567496,40.4436859970231
10702,3.73,100 DUNLAP ST,3/13/2017,POINT (-80.014651516036 40.4863669414809),-80.014651516036,40.4863669414809
10703,0.0,100 RICHLAND MANOR DR,3/13/2017,POINT (nan nan),,
10704,2.0,100 44TH ST,3/13/2017,POINT (-79.962813878071 40.4734812257689),-79.962813878071,40.4734812257689
10705,4.0,200 DUNSEITH ST,3/13/2017,POINT (-79.96509975846941 40.4405863490924),-79.9650997584694,40.4405863490924
10706,0.0,200 HAMBURG ST,3/13/2017,POINT (-80.0388177916264 40.4281841762365),-80.0388177916264,40.4281841762365
10707,2.0,200 LINGROVE PL,3/13/2017,POINT (-79.91048093016261 40.451393299633),-79.9104809301626,40.451393299633
